1.32421875,0.004200132,0.008081715,0.002512921,0.003016346,0.926284769,2.775895445,0.000127587,0.000192791
0.776733398,0.002382809,0.004010331,0.00082631,0.001525074,0.000211032,0.000182479,0.000107709,0.000171309
1.009887695,0.003222007,0.005647515,0.001189361,0.00194392,0.000212534,1.735412009,0.000111085,0.000180308
0.719360352,0.002463537,0.003778056,0.000811308,0.001313213,0.00019376,0.000186009,0.000144701,0.000146936
0.805908203,0.003575709,0.0058175,0.001207363,0.002029789,0.000202747,1.811462705,0.000178081,0.000253428
0.746704102,0.003080826,0.005070017,0.001020212,0.00179543,0.000271109,1.552369725,0.000202459,0.000168309
0.860595703,0.003538161,0.005488037,0.001209238,0.001983292,0.000220794,1.637651948,0.000113335,0.000203932
0.630493164,0.000302649,0.00047029,0.000136588,0.000333031,0.000131782,0.000139854,9.87E-05,4.34E-05
0.696655273,0.000997287,0.001115708,0.000258855,0.000466522,0.000188104,0.000106082,7.61E-05,0.00013542
0.659667969,0.000682259,0.000919831,0.000286609,0.000466147,0.000218893,0.000120342,0.000109821,0.000131295
0.673950195,0.000748344,0.000961108,0.000237477,0.000438024,0.000171958,0.000100079,8.90E-05,0.000128295
0.700317383,0.001175265,0.001441419,0.000302361,0.000587639,0.000191858,0.000130098,8.92E-05,0.000151544
0.840942383,0.001209433,0.001687203,0.000378872,0.000692256,0.000155085,0.000151112,9.26E-05,7.34E-05
0.692504883,0.000918812,0.000947224,0.000242728,0.000504019,0.00011153,0.000179853,0.000163217,0.00013767
1.003295898,0.003179953,0.004565315,0.001140229,0.001619942,0.000374366,0.000175725,0.000173955,0.000208056
0.98425293,0.001974662,0.00273413,0.00057765,0.001082604,0.000228304,0.00014886,0.000114697,0.000131562
0.745361328,0.00125787,0.00176,0.000496639,0.000848246,0.000205,0.00011809,0.000126699,0.000137295
4,0.013891649,0.021463999,0.015877542,0.007752644,3.344718567,7.340999171,2.780506004,3.508465298
1.978149414,0.010156749,0.016793728,0.009772812,0.005964392,2.782416031,6.078096723,1.914601502,2.712709742
1.161499023,0.011353779,0.017882682,0.012024627,0.006272246,2.85459072,6.26309833,2.172322668,2.833403112
1.728759766,0.013554093,0.02070751,0.01629385,0.008062372,3.212933545,6.987944201,2.819584453,3.296829777
1.603271484,0.011674064,0.017773111,0.01257633,0.006687342,2.90517627,6.125972368,2.287719342,2.839891199
2.49987793,0.011141633,0.017273288,0.011670578,0.006475482,2.830604795,6.055578291,2.155908336,2.81177054
3.18347168,0.010515332,0.015642483,0.010225125,0.005482925,2.68817208,5.679569951,1.97524606,2.430388142
1.504394531,0.009107282,0.014516754,0.00911797,0.005509174,2.444901535,5.323119895,1.798430482,2.330035269
1.665771484,0.007920014,0.013336616,0.007165072,0.004651608,2.324613397,4.92869938,1.49264156,2.046538062
3.892089844,0.009982526,0.016114163,0.01050754,0.006458233,2.6799384,5.877862663,1.987640747,2.728036944
3.654541016,0.009851859,0.016212101,0.010117485,0.006182252,2.731639953,5.888176668,1.949769198,2.668573452
3.901000977,0.016063802,0.026748919,0.023421348,0.010972171,4.268499415,8.808680391,3.530177337,4.627989436
3.10168457,0.017359583,0.031938152,0.030747998,0.013776603,5.098108616,10.64777169,4.373080805,5.389646034
4,0.028130981,0.055903784,0.049327349,0.022583619,8.526712922,18.53362286,7.48999981,7.975872682
